Profile,t_lifeweek,t_numberofdeath
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,17,1
Profile_1a,52,0
Profile_1a,52,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,26,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,14,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,5,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,19,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,7,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,5,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,19,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,1,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,9,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,21,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,29,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,23,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,8,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,7,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,14,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,16,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,33,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,17,1
Profile_1a,50,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,13,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,23,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,28,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,20,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,49,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,33,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,9,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,29,1
Profile_1a,17,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,50,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,4,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,11,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,35,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,21,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,12,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,6,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,39,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,2,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,19,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,41,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,15,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,44,1
Profile_1a,30,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,1,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,10,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,11,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,5,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,11,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,42,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,41,1
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1a,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,29,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,42,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,4,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,32,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,6,1
Profile_1b,52,0
Profile_1b,35,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,15,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,25,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,8,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,6,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,47,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,22,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,3,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,33,1
Profile_1b,3,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,40,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,26,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,20,1
Profile_1b,52,0
Profile_1b,19,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,39,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,4,1
Profile_1b,50,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,35,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,19,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,9,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,2,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,22,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,2,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,4,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,2,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,41,1
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
Profile_1b,52,0
